category,category_url,page_url,page_name,variant,image,main_page_url,name
former_countries,https://en.wikipedia.org/wiki/Category:Country_data_templates_of_former_countries,/wiki/Template:Country_data_Kingdom_of_Hungary_(1867%E2%80%931918),Kingdom_of_Hungary_(1867%E2%80%931918),1869,Flag of Hungary (1869-1874).svg,NA,Kingdom of Hungary (1867–1918)
former_countries,https://en.wikipedia.org/wiki/Category:Country_data_templates_of_former_countries,/wiki/Template:Country_data_Kingdom_of_Hungary_(1867%E2%80%931918),Kingdom_of_Hungary_(1867%E2%80%931918),1874,Flag of Hungary (1874-1896).svg,NA,Kingdom of Hungary (1867–1918)
former_countries,https://en.wikipedia.org/wiki/Category:Country_data_templates_of_former_countries,/wiki/Template:Country_data_Kingdom_of_Hungary_(1867%E2%80%931918),Kingdom_of_Hungary_(1867%E2%80%931918),1896,Flag of Hungary (1896-1915).svg,NA,Kingdom of Hungary (1867–1918)
former_countries,https://en.wikipedia.org/wiki/Category:Country_data_templates_of_former_countries,/wiki/Template:Country_data_Kingdom_of_Hungary_(1920%E2%80%931946),Kingdom_of_Hungary_(1920%E2%80%931946),main,"Flag of Hungary (1915-1918, 1919-1946).svg",/wiki/Flag_of_Hungary,Kingdom of Hungary (1920–1946)
former_countries,https://en.wikipedia.org/wiki/Category:Country_data_templates_of_former_countries,/wiki/Template:Country_data_Kingdom_of_Hungary_(1920%E2%80%931946),Kingdom_of_Hungary_(1920%E2%80%931946),civil,Civil and Naval Ensign of Hungary (1921).svg,NA,Kingdom of Hungary (1920–1946)
former_countries,https://en.wikipedia.org/wiki/Category:Country_data_templates_of_former_countries,/wiki/Template:Country_data_Kingdom_of_Hungary_(1920%E2%80%931946),Kingdom_of_Hungary_(1920%E2%80%931946),naval,Naval Ensign of Hungary (1939-1945).svg,NA,Kingdom of Hungary (1920–1946)
former_countries,https://en.wikipedia.org/wiki/Category:Country_data_templates_of_former_countries,/wiki/Template:Country_data_Kingdom_of_Hungary_(1920%E2%80%931946),Kingdom_of_Hungary_(1920%E2%80%931946),army,"War Flag of Hungary (1939-1945, size III and V).svg",NA,Kingdom of Hungary (1920–1946)
former_countries,https://en.wikipedia.org/wiki/Category:Country_data_templates_of_former_countries,/wiki/Template:Country_data_Kingdom_of_Hungary_(Habsburg),Kingdom_of_Hungary_(Habsburg),main,Flag of the Habsburg Monarchy.svg,/wiki/Flag_of_Hungary,Kingdom of Hungary (1526–1867)
former_countries,https://en.wikipedia.org/wiki/Category:Country_data_templates_of_former_countries,/wiki/Template:Country_data_Kingdom_of_Hungary_(Habsburg),Kingdom_of_Hungary_(Habsburg),1848,"Flag of Hungary (1848-1849, 1867-1869).svg",NA,Kingdom of Hungary (1526–1867)
former_countries,https://en.wikipedia.org/wiki/Category:Country_data_templates_of_former_countries,/wiki/Template:Country_data_Lands_of_the_Crown_of_Saint_Stephen,Lands_of_the_Crown_of_Saint_Stephen,main,Flag of the common ministries of the Lands of the Holy Hungarian Crown (1896-1915).svg,/wiki/Flag_of_Hungary,Lands of the Crown of Saint Stephen
former_countries,https://en.wikipedia.org/wiki/Category:Country_data_templates_of_former_countries,/wiki/Template:Country_data_Lands_of_the_Crown_of_Saint_Stephen,Lands_of_the_Crown_of_Saint_Stephen,1915,Flag of the common ministries of the Lands of the Holy Hungarian Crown (1915-1918).svg,NA,Lands of the Crown of Saint Stephen
former_countries,https://en.wikipedia.org/wiki/Category:Country_data_templates_of_former_countries,/wiki/Template:Country_data_Principality_of_Hungary,Principality_of_Hungary,main,Flag of Hungary (895-1000).svg,/wiki/Flag_of_Hungary,Principality of Hungary
former_countries,https://en.wikipedia.org/wiki/Category:Country_data_templates_of_former_countries,/wiki/Template:Country_data_Kingdom_of_Italy,Kingdom_of_Italy,main,Flag of Italy (1861-1946) crowned.svg,NA,Kingdom of Italy
former_countries,https://en.wikipedia.org/wiki/Category:Country_data_templates_of_former_countries,/wiki/Template:Country_data_Kingdom_of_Italy,Kingdom_of_Italy,civil,Flag of Italy (1861-1946).svg,NA,Kingdom of Italy
former_countries,https://en.wikipedia.org/wiki/Category:Country_data_templates_of_former_countries,/wiki/Template:Country_data_Kingdom_of_Italy,Kingdom_of_Italy,naval,Flag of Italy (1861-1946) crowned.svg,NA,Kingdom of Italy
former_countries,https://en.wikipedia.org/wiki/Category:Country_data_templates_of_former_countries,/wiki/Template:Country_data_Kingdom_of_Italy,Kingdom_of_Italy,army,Flag of Italy (1860).svg,NA,Kingdom of Italy
former_countries,https://en.wikipedia.org/wiki/Category:Country_data_templates_of_former_countries,/wiki/Template:Country_data_Empire_of_Japan,Empire_of_Japan,naval,Naval ensign of the Empire of Japan.svg,NA,Empire of Japan
former_countries,https://en.wikipedia.org/wiki/Category:Country_data_templates_of_former_countries,/wiki/Template:Country_data_Empire_of_Japan,Empire_of_Japan,air force,War flag of the Imperial Japanese Army (1868-1945).svg,NA,Empire of Japan
former_countries,https://en.wikipedia.org/wiki/Category:Country_data_templates_of_former_countries,/wiki/Template:Country_data_Empire_of_Japan,Empire_of_Japan,army,War flag of the Imperial Japanese Army (1868-1945).svg,NA,Empire of Japan
former_countries,https://en.wikipedia.org/wiki/Category:Country_data_templates_of_former_countries,/wiki/Template:Country_data_Kalmar_Union,Kalmar_Union,main,Flag of the Kalmar Union.svg,/wiki/Flag_of_Kalmar_Union,Kalmar Union
former_countries,https://en.wikipedia.org/wiki/Category:Country_data_templates_of_former_countries,/wiki/Template:Country_data_Korea,Korea,main,Flag of Korea (1899).svg,/wiki/List_of_Korean_flags,Korea
former_countries,https://en.wikipedia.org/wiki/Category:Country_data_templates_of_former_countries,/wiki/Template:Country_data_Korea,Korea,1392,Royal Flag of Goryeo bonggi.svg,NA,Korea
former_countries,https://en.wikipedia.org/wiki/Category:Country_data_templates_of_former_countries,/wiki/Template:Country_data_Korea,Korea,1800,Flag of the king of Joseon.svg,NA,Korea
former_countries,https://en.wikipedia.org/wiki/Category:Country_data_templates_of_former_countries,/wiki/Template:Country_data_Korea,Korea,1856,Flag of Korea (1856).png,NA,Korea
former_countries,https://en.wikipedia.org/wiki/Category:Country_data_templates_of_former_countries,/wiki/Template:Country_data_Korea,Korea,1876,Flag of the King of Joseon (1876).png,NA,Korea
former_countries,https://en.wikipedia.org/wiki/Category:Country_data_templates_of_former_countries,/wiki/Template:Country_data_Korea,Korea,1882,Flag of Korea (1882–1910).svg,NA,Korea
former_countries,https://en.wikipedia.org/wiki/Category:Country_data_templates_of_former_countries,/wiki/Template:Country_data_Korea,Korea,1888,Flag of Korea (1888–1893).svg,NA,Korea
former_countries,https://en.wikipedia.org/wiki/Category:Country_data_templates_of_former_countries,/wiki/Template:Country_data_Korea,Korea,1893,Flag of Korea (1893).svg,NA,Korea
former_countries,https://en.wikipedia.org/wiki/Category:Country_data_templates_of_former_countries,/wiki/Template:Country_data_Korea,Korea,1905,Flag of the Japanese Resident General of Korea (1905).svg,NA,Korea
former_countries,https://en.wikipedia.org/wiki/Category:Country_data_templates_of_former_countries,/wiki/Template:Country_data_Korea,Korea,1910,Merchant flag of Japan (1870).svg,NA,Korea
former_countries,https://en.wikipedia.org/wiki/Category:Country_data_templates_of_former_countries,/wiki/Template:Country_data_Korea,Korea,unification,Unification flag of Korea.svg,NA,Korea
former_countries,https://en.wikipedia.org/wiki/Category:Country_data_templates_of_former_countries,/wiki/Template:Country_data_Korea,Korea,naval,Ensign of the Joseon Navy.png,NA,Korea
former_countries,https://en.wikipedia.org/wiki/Category:Country_data_templates_of_former_countries,/wiki/Template:Country_data_Kingdom_of_Kotte,Kingdom_of_Kotte,main,Flag of Kotte.svg,NA,Kingdom of Kotte
former_countries,https://en.wikipedia.org/wiki/Category:Country_data_templates_of_former_countries,/wiki/Template:Country_data_Latvian_Socialist_Soviet_Republic,Latvian_Socialist_Soviet_Republic,main,Flag of Latvian SSR 1919.svg,NA,Latvian Socialist Soviet Republic
former_countries,https://en.wikipedia.org/wiki/Category:Country_data_templates_of_former_countries,/wiki/Template:Country_data_Mali_Federation,Mali_Federation,main,Flag of Mali (1959-1961).svg,/wiki/Flag_of_Mali,Mali Federation
former_countries,https://en.wikipedia.org/wiki/Category:Country_data_templates_of_former_countries,/wiki/Template:Country_data_Kingdom_of_Nepal,Kingdom_of_Nepal,main,Flag of Nepal.svg,NA,Kingdom of Nepal
former_countries,https://en.wikipedia.org/wiki/Category:Country_data_templates_of_former_countries,/wiki/Template:Country_data_Kingdom_of_Nepal,Kingdom_of_Nepal,1743,"Pre-1962 Flag of Nepal (with spacing, aspect ratio 3-2).svg",NA,Kingdom of Nepal
former_countries,https://en.wikipedia.org/wiki/Category:Country_data_templates_of_former_countries,/wiki/Template:Country_data_Kingdom_of_Nepal,Kingdom_of_Nepal,1775,"Pre-1962 Flag of Nepal (with spacing, aspect ratio 4-3).svg",NA,Kingdom of Nepal
former_countries,https://en.wikipedia.org/wiki/Category:Country_data_templates_of_former_countries,/wiki/Template:Country_data_Kingdom_of_Nepal,Kingdom_of_Nepal,1961,Flag of Nepal (1743–1962).svg,NA,Kingdom of Nepal
former_countries,https://en.wikipedia.org/wiki/Category:Country_data_templates_of_former_countries,/wiki/Template:Country_data_North_Vietnam,North_Vietnam,main,Flag of North Vietnam (1955–1975).svg,/wiki/Flag_of_North_Vietnam,North Vietnam
former_countries,https://en.wikipedia.org/wiki/Category:Country_data_templates_of_former_countries,/wiki/Template:Country_data_North_Vietnam,North_Vietnam,1945,Flag of North Vietnam 1945-1955.svg,NA,North Vietnam
former_countries,https://en.wikipedia.org/wiki/Category:Country_data_templates_of_former_countries,/wiki/Template:Country_data_North_Vietnam,North_Vietnam,army,Flag of the People's Army of Vietnam.svg,NA,North Vietnam
former_countries,https://en.wikipedia.org/wiki/Category:Country_data_templates_of_former_countries,/wiki/Template:Country_data_Ottoman_Empire,Ottoman_Empire,main,Flag of the Ottoman Empire.svg,/wiki/Flag_of_Ottoman_Empire,Ottoman Empire
former_countries,https://en.wikipedia.org/wiki/Category:Country_data_templates_of_former_countries,/wiki/Template:Country_data_Ottoman_Empire,Ottoman_Empire,1844,Flag of the Ottoman Empire.svg,NA,Ottoman Empire
former_countries,https://en.wikipedia.org/wiki/Category:Country_data_templates_of_former_countries,/wiki/Template:Country_data_Ottoman_Empire,Ottoman_Empire,naval-1793,Flag of the Ottoman Empire.svg,NA,Ottoman Empire
former_countries,https://en.wikipedia.org/wiki/Category:Country_data_templates_of_former_countries,/wiki/Template:Country_data_Ottoman_Empire,Ottoman_Empire,naval-1844,Flag of the Ottoman Empire.svg,NA,Ottoman Empire
former_countries,https://en.wikipedia.org/wiki/Category:Country_data_templates_of_former_countries,/wiki/Template:Country_data_Ottoman_Empire,Ottoman_Empire,red,Ottoman red flag.svg,NA,Ottoman Empire
former_countries,https://en.wikipedia.org/wiki/Category:Country_data_templates_of_former_countries,/wiki/Template:Country_data_Ottoman_Empire,Ottoman_Empire,naval,Flag of the Ottoman Empire.svg,NA,Ottoman Empire
former_countries,https://en.wikipedia.org/wiki/Category:Country_data_templates_of_former_countries,/wiki/Template:Country_data_Ottoman_Empire,Ottoman_Empire,air force,Ottomaanse Vlag.png,NA,Ottoman Empire
former_countries,https://en.wikipedia.org/wiki/Category:Country_data_templates_of_former_countries,/wiki/Template:Country_data_Ottoman_Empire,Ottoman_Empire,army,Flag of the Ottoman Empire.svg,NA,Ottoman Empire
former_countries,https://en.wikipedia.org/wiki/Category:Country_data_templates_of_former_countries,/wiki/Template:Country_data_Second_Polish_Republic,Second_Polish_Republic,main,Flag of Poland (1928-1980).svg,NA,Second Polish Republic
former_countries,https://en.wikipedia.org/wiki/Category:Country_data_templates_of_former_countries,/wiki/Template:Country_data_Second_Polish_Republic,Second_Polish_Republic,1919,Flag of Poland (1919–1928).svg,NA,Second Polish Republic
former_countries,https://en.wikipedia.org/wiki/Category:Country_data_templates_of_former_countries,/wiki/Template:Country_data_Qing_dynasty,Qing_dynasty,main,Flag of the Qing Dynasty (1889-1912).svg,/wiki/Flag_of_Qing_dynasty,Qing dynasty
former_countries,https://en.wikipedia.org/wiki/Category:Country_data_templates_of_former_countries,/wiki/Template:Country_data_Qing_dynasty,Qing_dynasty,1862,Flag of the Qing Dynasty (1862-1889).svg,NA,Qing dynasty
former_countries,https://en.wikipedia.org/wiki/Category:Country_data_templates_of_former_countries,/wiki/Template:Country_data_Holy_Roman_Empire,Holy_Roman_Empire,1200,Flag of the Holy Roman Empire (1200-1350).svg,NA,Holy Roman Empire
former_countries,https://en.wikipedia.org/wiki/Category:Country_data_templates_of_former_countries,/wiki/Template:Country_data_Holy_Roman_Empire,Holy_Roman_Empire,old,Heiliges Römisches Reich - Reichssturmfahne vor 1433.svg,NA,Holy Roman Empire
former_countries,https://en.wikipedia.org/wiki/Category:Country_data_templates_of_former_countries,/wiki/Template:Country_data_Roman_Empire,Roman_Empire,banner,Flag of the Roman Empire.svg,NA,Roman Empire
former_countries,https://en.wikipedia.org/wiki/Category:Country_data_templates_of_former_countries,/wiki/Template:Country_data_Roman_Empire,Roman_Empire,labarum,Labarum of Constantine the Great.svg,NA,Roman Empire
former_countries,https://en.wikipedia.org/wiki/Category:Country_data_templates_of_former_countries,/wiki/Template:Country_data_Roman_Empire,Roman_Empire,late,Simple Labarum.svg,NA,Roman Empire
former_countries,https://en.wikipedia.org/wiki/Category:Country_data_templates_of_former_countries,/wiki/Template:Country_data_Russian_Soviet_Federative_Socialist_Republic,Russian_Soviet_Federative_Socialist_Republic,main,Flag of the Russian Soviet Federative Socialist Republic.svg,NA,Russian Soviet Federative Socialist Republic
former_countries,https://en.wikipedia.org/wiki/Category:Country_data_templates_of_former_countries,/wiki/Template:Country_data_Russian_Soviet_Federative_Socialist_Republic,Russian_Soviet_Federative_Socialist_Republic,1918,Flag RSFSR 1918.svg,NA,Russian Soviet Federative Socialist Republic
former_countries,https://en.wikipedia.org/wiki/Category:Country_data_templates_of_former_countries,/wiki/Template:Country_data_Russian_Soviet_Federative_Socialist_Republic,Russian_Soviet_Federative_Socialist_Republic,1937,Flag of the Russian Soviet Federative Socialist Republic (1937–1954).svg,NA,Russian Soviet Federative Socialist Republic
former_countries,https://en.wikipedia.org/wiki/Category:Country_data_templates_of_former_countries,/wiki/Template:Country_data_Russian_Soviet_Federative_Socialist_Republic,Russian_Soviet_Federative_Socialist_Republic,1954,Flag of the Russian Soviet Federative Socialist Republic.svg,NA,Russian Soviet Federative Socialist Republic
former_countries,https://en.wikipedia.org/wiki/Category:Country_data_templates_of_former_countries,/wiki/Template:Country_data_Russian_Soviet_Federative_Socialist_Republic,Russian_Soviet_Federative_Socialist_Republic,civil,Civil ensign of the Russian SFSR (1920-1923).svg,NA,Russian Soviet Federative Socialist Republic
former_countries,https://en.wikipedia.org/wiki/Category:Country_data_templates_of_former_countries,/wiki/Template:Country_data_Russian_Soviet_Federative_Socialist_Republic,Russian_Soviet_Federative_Socialist_Republic,naval,Naval Ensign of RSFSR (1920-1923).svg,NA,Russian Soviet Federative Socialist Republic
former_countries,https://en.wikipedia.org/wiki/Category:Country_data_templates_of_former_countries,/wiki/Template:Country_data_Russian_Soviet_Federative_Socialist_Republic,Russian_Soviet_Federative_Socialist_Republic,navy,Naval Ensign of RSFSR (1920-1923).svg,NA,Russian Soviet Federative Socialist Republic
former_countries,https://en.wikipedia.org/wiki/Category:Country_data_templates_of_former_countries,/wiki/Template:Country_data_Ryukyu,Ryukyu,main,Flag of Ryukyu.svg,/wiki/Flag_of_Ryukyu,Ryukyu
former_countries,https://en.wikipedia.org/wiki/Category:Country_data_templates_of_former_countries,/wiki/Template:Country_data_Ryukyu,Ryukyu,1945,Flag of US Occupied Ryukyu Islands.svg,NA,Ryukyu
former_countries,https://en.wikipedia.org/wiki/Category:Country_data_templates_of_former_countries,/wiki/Template:Country_data_Ryukyu,Ryukyu,1946,Flag of the Independent State of Okinawa.svg,NA,Ryukyu
former_countries,https://en.wikipedia.org/wiki/Category:Country_data_templates_of_former_countries,/wiki/Template:Country_data_Ryukyu,Ryukyu,1954,Ryukyu Islands flag 1875-1879 cs.svg,NA,Ryukyu
former_countries,https://en.wikipedia.org/wiki/Category:Country_data_templates_of_former_countries,/wiki/Template:Country_data_Ryukyu,Ryukyu,1967,Civil Ensign of the Ryukyus (1967).svg,NA,Ryukyu
former_countries,https://en.wikipedia.org/wiki/Category:Country_data_templates_of_former_countries,/wiki/Template:Country_data_Ryukyu,Ryukyu,okinawa,Flag of Okinawa Prefecture.svg,NA,Ryukyu
former_countries,https://en.wikipedia.org/wiki/Category:Country_data_templates_of_former_countries,/wiki/Template:Country_data_Ryukyu,Ryukyu,kariyushi,Ryukyu independence flag.svg,NA,Ryukyu
former_countries,https://en.wikipedia.org/wiki/Category:Country_data_templates_of_former_countries,/wiki/Template:Country_data_Ry%C5%ABky%C5%AB_Kingdom,Ry%C5%ABky%C5%AB_Kingdom,main,Flag of Ryukyu.svg,NA,Ryūkyū Kingdom
former_countries,https://en.wikipedia.org/wiki/Category:Country_data_templates_of_former_countries,/wiki/Template:Country_data_Kingdom_of_Scotland,Kingdom_of_Scotland,main,Flag of Scotland.svg,/wiki/Flag_of_Kingdom_of_Scotland,Kingdom of Scotland
former_countries,https://en.wikipedia.org/wiki/Category:Country_data_templates_of_former_countries,/wiki/Template:Country_data_Kingdom_of_Scotland,Kingdom_of_Scotland,early,Royal Banner of Scotland (1-1).svg,NA,Kingdom of Scotland
former_countries,https://en.wikipedia.org/wiki/Category:Country_data_templates_of_former_countries,/wiki/Template:Country_data_Kingdom_of_Scotland,Kingdom_of_Scotland,old,Royal Banner of Scotland.svg,NA,Kingdom of Scotland
former_countries,https://en.wikipedia.org/wiki/Category:Country_data_templates_of_former_countries,/wiki/Template:Country_data_Kingdom_of_Scotland,Kingdom_of_Scotland,1542,Flag of Scotland (1542–2003).svg,NA,Kingdom of Scotland
former_countries,https://en.wikipedia.org/wiki/Category:Country_data_templates_of_former_countries,/wiki/Template:Country_data_Kingdom_of_Scotland,Kingdom_of_Scotland,naval,Scottish Red Ensign.svg,NA,Kingdom of Scotland
former_countries,https://en.wikipedia.org/wiki/Category:Country_data_templates_of_former_countries,/wiki/Template:Country_data_Serbian_Empire,Serbian_Empire,main,"Flag of the Serbian Empire, reconstruction.svg",NA,Serbian Empire
former_countries,https://en.wikipedia.org/wiki/Category:Country_data_templates_of_former_countries,/wiki/Template:Country_data_Serbia_and_Montenegro,Serbia_and_Montenegro,main,Flag of Serbia and Montenegro (1992–2006).svg,/wiki/Flag_of_Serbia_and_Montenegro,Serbia and Montenegro
former_countries,https://en.wikipedia.org/wiki/Category:Country_data_templates_of_former_countries,/wiki/Template:Country_data_Serbia_and_Montenegro,Serbia_and_Montenegro,civil,Civil Ensign of Serbia and Montenegro.svg,NA,Serbia and Montenegro
former_countries,https://en.wikipedia.org/wiki/Category:Country_data_templates_of_former_countries,/wiki/Template:Country_data_Serbia_and_Montenegro,Serbia_and_Montenegro,naval,Naval Ensign of Serbia and Montenegro.svg,NA,Serbia and Montenegro
former_countries,https://en.wikipedia.org/wiki/Category:Country_data_templates_of_former_countries,/wiki/Template:Country_data_Serbia_and_Montenegro,Serbia_and_Montenegro,air force,Fin Marking of FR Yugoslav Air Force.svg,NA,Serbia and Montenegro
former_countries,https://en.wikipedia.org/wiki/Category:Country_data_templates_of_former_countries,/wiki/Template:Country_data_Kingdom_of_Sitawaka,Kingdom_of_Sitawaka,main,Flag of Sitawaka Kingdom (1521 - 1594).png,/wiki/File:Flag_of_Sitawaka_Kingdom_(1521_-_1594).png,Kingdom of Sitawaka
former_countries,https://en.wikipedia.org/wiki/Category:Country_data_templates_of_former_countries,/wiki/Template:Country_data_South_Vietnam,South_Vietnam,main,Flag of South Vietnam.svg,/wiki/Flag_of_South_Vietnam,South Vietnam
former_countries,https://en.wikipedia.org/wiki/Category:Country_data_templates_of_former_countries,/wiki/Template:Country_data_South_Vietnam,South_Vietnam,1975,FNL Flag.svg,NA,South Vietnam
former_countries,https://en.wikipedia.org/wiki/Category:Country_data_templates_of_former_countries,/wiki/Template:Country_data_South_Vietnam,South_Vietnam,war,War flag of South Vietnam.svg,NA,South Vietnam
former_countries,https://en.wikipedia.org/wiki/Category:Country_data_templates_of_former_countries,/wiki/Template:Country_data_South_Vietnam,South_Vietnam,naval,Naval ensign of South Vietnam.svg,NA,South Vietnam
former_countries,https://en.wikipedia.org/wiki/Category:Country_data_templates_of_former_countries,/wiki/Template:Country_data_South_Vietnam,South_Vietnam,marines,Flag of the Republic of Vietnam Marine Division.svg,NA,South Vietnam
former_countries,https://en.wikipedia.org/wiki/Category:Country_data_templates_of_former_countries,/wiki/Template:Country_data_South_Vietnam,South_Vietnam,military,Flag of the RVNMF.svg,NA,South Vietnam
former_countries,https://en.wikipedia.org/wiki/Category:Country_data_templates_of_former_countries,/wiki/Template:Country_data_South_Vietnam,South_Vietnam,navy,Flag of the Republic of Vietnam Navy.svg,NA,South Vietnam
former_countries,https://en.wikipedia.org/wiki/Category:Country_data_templates_of_former_countries,/wiki/Template:Country_data_South_Vietnam,South_Vietnam,air force,Flag of the Republic of Vietnam Air Force.svg,NA,South Vietnam
former_countries,https://en.wikipedia.org/wiki/Category:Country_data_templates_of_former_countries,/wiki/Template:Country_data_South_Vietnam,South_Vietnam,army,Flag of the Army of the Republic of Vietnam.svg,NA,South Vietnam
former_countries,https://en.wikipedia.org/wiki/Category:Country_data_templates_of_former_countries,/wiki/Template:Country_data_South_Yemen,South_Yemen,main,Flag of South Yemen.svg,/wiki/Flag_of_South_Yemen,South Yemen
former_countries,https://en.wikipedia.org/wiki/Category:Country_data_templates_of_former_countries,/wiki/Template:Country_data_Soviet_occupation_zone,Soviet_occupation_zone,main,Flag of the Soviet Union (1936-1955).svg,NA,Soviet occupation zone
former_countries,https://en.wikipedia.org/wiki/Category:Country_data_templates_of_former_countries,/wiki/Template:Country_data_Soviet_occupation_zone,Soviet_occupation_zone,merchant,Merchant flag of Germany (1946–1949).svg,NA,Soviet occupation zone
former_countries,https://en.wikipedia.org/wiki/Category:Country_data_templates_of_former_countries,/wiki/Template:Country_data_Soviet_Union,Soviet_Union,main,Flag of the Soviet Union.svg,/wiki/Flag_of_Soviet_Union,Soviet Union
former_countries,https://en.wikipedia.org/wiki/Category:Country_data_templates_of_former_countries,/wiki/Template:Country_data_Soviet_Union,Soviet_Union,1922,Flag of the Soviet Union (1922–1923).svg,NA,Soviet Union
former_countries,https://en.wikipedia.org/wiki/Category:Country_data_templates_of_former_countries,/wiki/Template:Country_data_Soviet_Union,Soviet_Union,1923,Flag of the Soviet Union (1924).svg,NA,Soviet Union
former_countries,https://en.wikipedia.org/wiki/Category:Country_data_templates_of_former_countries,/wiki/Template:Country_data_Soviet_Union,Soviet_Union,1924,Flag of the Soviet Union (1924–1936).svg,NA,Soviet Union
former_countries,https://en.wikipedia.org/wiki/Category:Country_data_templates_of_former_countries,/wiki/Template:Country_data_Soviet_Union,Soviet_Union,1936,Flag of the Soviet Union (1936–1955).svg,NA,Soviet Union
former_countries,https://en.wikipedia.org/wiki/Category:Country_data_templates_of_former_countries,/wiki/Template:Country_data_Soviet_Union,Soviet_Union,1955,Flag of the Soviet Union.svg,NA,Soviet Union
former_countries,https://en.wikipedia.org/wiki/Category:Country_data_templates_of_former_countries,/wiki/Template:Country_data_Soviet_Union,Soviet_Union,naval-1924,Naval Ensign of the Soviet Union 1923.svg,NA,Soviet Union
former_countries,https://en.wikipedia.org/wiki/Category:Country_data_templates_of_former_countries,/wiki/Template:Country_data_Soviet_Union,Soviet_Union,naval-1935,Naval Ensign of the Soviet Union 1935.svg,NA,Soviet Union
former_countries,https://en.wikipedia.org/wiki/Category:Country_data_templates_of_former_countries,/wiki/Template:Country_data_Soviet_Union,Soviet_Union,naval,Naval Ensign of the Soviet Union.svg,NA,Soviet Union
former_countries,https://en.wikipedia.org/wiki/Category:Country_data_templates_of_former_countries,/wiki/Template:Country_data_Soviet_Union,Soviet_Union,marines,Naval Jack of the Soviet Union.svg,NA,Soviet Union
former_countries,https://en.wikipedia.org/wiki/Category:Country_data_templates_of_former_countries,/wiki/Template:Country_data_Soviet_Union,Soviet_Union,navy,Naval Jack of the Soviet Union.svg,NA,Soviet Union
former_countries,https://en.wikipedia.org/wiki/Category:Country_data_templates_of_former_countries,/wiki/Template:Country_data_Soviet_Union,Soviet_Union,air force,Flag of the Soviet Air Force.svg,NA,Soviet Union
former_countries,https://en.wikipedia.org/wiki/Category:Country_data_templates_of_former_countries,/wiki/Template:Country_data_Soviet_Union,Soviet_Union,army,Red Army flag (reverse).svg,NA,Soviet Union
former_countries,https://en.wikipedia.org/wiki/Category:Country_data_templates_of_former_countries,/wiki/Template:Country_data_Republic_of_Texas,Republic_of_Texas,main,Flag of Texas (1839–1879).svg,NA,Republic of Texas
former_countries,https://en.wikipedia.org/wiki/Category:Country_data_templates_of_former_countries,/wiki/Template:Country_data_Republic_of_Texas,Republic_of_Texas,1836,Flag of the Republic of Texas (1836-1839).svg,NA,Republic of Texas
former_countries,https://en.wikipedia.org/wiki/Category:Country_data_templates_of_former_countries,/wiki/Template:Country_data_Republic_of_Texas,Republic_of_Texas,Burnet,Previous flag of Texas.svg,NA,Republic of Texas
former_countries,https://en.wikipedia.org/wiki/Category:Country_data_templates_of_former_countries,/wiki/Template:Country_data_Republic_of_Texas,Republic_of_Texas,gonzales,Texas Flag Come and Take It.svg,NA,Republic of Texas
former_countries,https://en.wikipedia.org/wiki/Category:Country_data_templates_of_former_countries,/wiki/Template:Country_data_Republic_of_Texas,Republic_of_Texas,naval-1838,Texas 2nd Naval Ensign.svg,NA,Republic of Texas
former_countries,https://en.wikipedia.org/wiki/Category:Country_data_templates_of_former_countries,/wiki/Template:Country_data_Republic_of_Texas,Republic_of_Texas,naval,Texas Naval Ensign.svg,NA,Republic of Texas
former_countries,https://en.wikipedia.org/wiki/Category:Country_data_templates_of_former_countries,/wiki/Template:Country_data_United_Kingdom_of_Great_Britain_and_Ireland,United_Kingdom_of_Great_Britain_and_Ireland,main,Flag of the United Kingdom.svg,/wiki/Flag_of_United_Kingdom_of_Great_Britain_and_Ireland,United Kingdom of Great Britain and Ireland
former_countries,https://en.wikipedia.org/wiki/Category:Country_data_templates_of_former_countries,/wiki/Template:Country_data_United_Kingdom_of_Great_Britain_and_Ireland,United_Kingdom_of_Great_Britain_and_Ireland,civil,Civil Ensign of the United Kingdom.svg,NA,United Kingdom of Great Britain and Ireland
former_countries,https://en.wikipedia.org/wiki/Category:Country_data_templates_of_former_countries,/wiki/Template:Country_data_United_Kingdom_of_Great_Britain_and_Ireland,United_Kingdom_of_Great_Britain_and_Ireland,government,Government Ensign of the United Kingdom.svg,NA,United Kingdom of Great Britain and Ireland
former_countries,https://en.wikipedia.org/wiki/Category:Country_data_templates_of_former_countries,/wiki/Template:Country_data_United_Kingdom_of_Great_Britain_and_Ireland,United_Kingdom_of_Great_Britain_and_Ireland,RFA,British-Royal-Fleet-Auxiliary-Ensign.svg,NA,United Kingdom of Great Britain and Ireland
former_countries,https://en.wikipedia.org/wiki/Category:Country_data_templates_of_former_countries,/wiki/Template:Country_data_United_Kingdom_of_Great_Britain_and_Ireland,United_Kingdom_of_Great_Britain_and_Ireland,1801,Flag of the United Kingdom (WFB 2000).svg,NA,United Kingdom of Great Britain and Ireland
former_countries,https://en.wikipedia.org/wiki/Category:Country_data_templates_of_former_countries,/wiki/Template:Country_data_United_Kingdom_of_Great_Britain_and_Ireland,United_Kingdom_of_Great_Britain_and_Ireland,naval,Naval Ensign of the United Kingdom.svg,NA,United Kingdom of Great Britain and Ireland
